enrollment_id,student_id,course_id,course_code,term,enrollment_date,role,status,final_grade
ENR000942,KOI000297,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-08-30,Student,Enrolled,58.4
ENR000943,KOI000297,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-07-24,Student,Enrolled,91.3
ENR000944,KOI000297,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-20,Student,Enrolled,
ENR000945,KOI000298,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-01-29,Student,Enrolled,50.6
ENR000946,KOI000298,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-01-23,Student,Withdrawn,
ENR000947,KOI000298,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-03-11,Student,Completed,96.0
ENR000948,KOI000298,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-08-30,Student,Enrolled,
ENR000949,KOI000298,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-10-27,Student,Enrolled,91.6
ENR000950,KOI000300,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-06-12,Student,Withdrawn,90.1
ENR000951,KOI000300,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2024-12-10,Student,Completed,53.8
ENR000952,KOI000300,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-03,Student,Enrolled,74.0
ENR000953,KOI000300,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-06-06,Student,Enrolled,57.0
ENR000954,KOI000300,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-10-27,Student,Completed,79.9
ENR000955,KOI000301,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-11,Student,Enrolled,
ENR000956,KOI000301,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-04-16,Student,Enrolled,65.4
ENR000957,KOI000301,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-09-03,Student,Enrolled,
ENR000958,KOI000301,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-09-17,Student,Enrolled,88.2
ENR000959,KOI000302,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-10-29,Student,Completed,52.1
ENR000960,KOI000302,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-08-10,Student,Enrolled,
ENR000961,KOI000302,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-08-18,Student,Withdrawn,73.5
ENR000962,KOI000303,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2024-12-06,Student,Enrolled,89.1
ENR000963,KOI000303,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-10-06,Student,Withdrawn,
ENR000964,KOI000303,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-10-18,Student,Enrolled,
ENR000965,KOI000303,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-05,Student,Enrolled,
ENR000966,KOI000304,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-15,Student,Enrolled,92.8
ENR000967,KOI000304,NET301_Summer_2024/25,NET301,Summer 2024/25,2025-02-17,Student,Withdrawn,
ENR000968,KOI000304,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-08-26,Student,Withdrawn,
ENR000969,KOI000305,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-03-14,Student,Enrolled,58.6
ENR000970,KOI000305,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-06-05,Student,Withdrawn,
ENR000971,KOI000305,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-03-25,Student,Enrolled,96.0
ENR000972,KOI000305,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-10-08,Student,Completed,79.5
ENR000973,KOI000305,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-10,Student,Completed,55.4
ENR000974,KOI000307,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-05-17,Student,Enrolled,88.1
ENR000975,KOI000307,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-06-11,Student,Enrolled,
ENR000976,KOI000307,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-07-30,Student,Enrolled,74.8
ENR000977,KOI000307,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-02-11,Student,Enrolled,77.9
ENR000978,KOI000308,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-02-13,Student,Enrolled,72.8
ENR000979,KOI000308,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2025-01-02,Student,Enrolled,92.1
ENR000980,KOI000308,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-12,Student,Enrolled,64.5
ENR000981,KOI000310,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-28,Student,Completed,68.4
ENR000982,KOI000310,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-09-06,Student,Enrolled,74.6
ENR000983,KOI000310,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-03,Student,Enrolled,76.1
ENR000984,KOI000310,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-03-02,Student,Enrolled,
ENR000985,KOI000312,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-07-21,Student,Enrolled,
ENR000986,KOI000312,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-02-14,Student,Enrolled,79.7
ENR000987,KOI000312,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-07-17,Student,Completed,
ENR000988,KOI000312,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-03-02,Student,Completed,63.9
ENR000989,KOI000313,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-07-19,Student,Completed,83.3
ENR000990,KOI000313,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-07-20,Student,Completed,75.6
ENR000991,KOI000313,NET301_Summer_2024/25,NET301,Summer 2024/25,2024-12-10,Student,Enrolled,55.4
ENR000992,KOI000313,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-04-28,Student,Enrolled,61.5
ENR000993,KOI000313,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2024-12-18,Student,Enrolled,
ENR000994,KOI000314,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-03-12,Student,Enrolled,69.1
ENR000995,KOI000314,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2024-12-10,Student,Enrolled,
ENR000996,KOI000314,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-08-20,Student,Withdrawn,88.0
ENR000997,KOI000314,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-16,Student,Withdrawn,89.6
ENR000998,KOI000314,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-08-03,Student,Enrolled,
ENR000999,KOI000315,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-08,Student,Enrolled,77.0
ENR001000,KOI000315,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-02-16,Student,Enrolled,51.6
ENR001001,KOI000315,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-10-27,Student,Completed,56.0
ENR001002,KOI000315,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-09-25,Student,Completed,68.8
ENR001003,KOI000317,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2024-12-07,Student,Enrolled,58.2
ENR001004,KOI000317,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2025-02-16,Student,Completed,
ENR001005,KOI000317,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-02-01,Student,Completed,55.5
ENR001006,KOI000317,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-03-02,Student,Completed,84.3
ENR001007,KOI000318,BUS101_Semester_1_2024,BUS101,Semester 1 2024,2024-03-26,Student,Completed,
ENR001008,KOI000318,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-01-05,Student,Withdrawn,80.8
ENR001009,KOI000318,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-09-13,Student,Enrolled,64.2
ENR001010,KOI000318,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-07,Student,Enrolled,
ENR001011,KOI000318,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-03-19,Student,Enrolled,
ENR001012,KOI000319,DATA301_Semester_2_2024,DATA301,Semester 2 2024,2024-10-20,Student,Enrolled,81.3
ENR001013,KOI000319,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-04-22,Student,Completed,
ENR001014,KOI000319,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-02-13,Student,Enrolled,70.6
ENR001015,KOI000319,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-09-09,Student,Enrolled,62.4
ENR001016,KOI000321,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-09-03,Student,Enrolled,
ENR001017,KOI000321,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-08-14,Student,Enrolled,
ENR001018,KOI000321,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2024-12-10,Student,Enrolled,
ENR001019,KOI000321,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-01-23,Student,Completed,95.1
ENR001020,KOI000321,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-08-12,Student,Enrolled,
ENR001021,KOI000322,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-11-03,Student,Withdrawn,78.6
ENR001022,KOI000322,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-10-27,Student,Completed,
ENR001023,KOI000322,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2025-01-17,Student,Enrolled,75.1
ENR001024,KOI000322,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-04-21,Student,Enrolled,
ENR001025,KOI000323,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-01-18,Student,Enrolled,76.8
ENR001026,KOI000323,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-06-06,Student,Enrolled,
ENR001027,KOI000323,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-11,Student,Enrolled,70.1
ENR001028,KOI000323,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-08-13,Student,Enrolled,97.9
ENR001029,KOI000325,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-08-18,Student,Withdrawn,73.8
ENR001030,KOI000325,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-04-22,Student,Enrolled,53.8
ENR001031,KOI000325,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-06-02,Student,Enrolled,65.0
ENR001032,KOI000325,NET301_Summer_2024/25,NET301,Summer 2024/25,2025-01-31,Student,Withdrawn,70.7
ENR001033,KOI000325,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-07-23,Student,Enrolled,72.7
ENR001034,KOI000326,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2025-01-01,Student,Enrolled,60.6
ENR001035,KOI000326,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-09-26,Student,Completed,
ENR001036,KOI000326,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-10-14,Student,Withdrawn,92.6
ENR001037,KOI000326,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-04,Student,Completed,86.3
ENR001038,KOI000326,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-06-03,Student,Enrolled,68.2
ENR001039,KOI000327,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-05-20,Student,Enrolled,70.5
ENR001040,KOI000327,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-05-26,Student,Enrolled,92.3
ENR001041,KOI000327,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-04,Student,Enrolled,82.3
ENR001042,KOI000328,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-07-23,Student,Enrolled,
ENR001043,KOI000328,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-01-29,Student,Enrolled,
ENR001044,KOI000328,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-06,Student,Enrolled,78.0
ENR001045,KOI000328,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-07-15,Student,Completed,95.3
ENR001046,KOI000329,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-09-03,Student,Enrolled,
ENR001047,KOI000329,NET301_Summer_2024/25,NET301,Summer 2024/25,2024-12-25,Student,Enrolled,58.8
ENR001048,KOI000329,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2025-01-07,Student,Enrolled,74.3
ENR001049,KOI000331,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-05-03,Student,Withdrawn,
ENR001050,KOI000331,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-02-01,Student,Enrolled,70.4
ENR001051,KOI000331,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2025-01-04,Student,Enrolled,94.3
ENR001052,KOI000332,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2024-12-10,Student,Enrolled,75.0
ENR001053,KOI000332,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-09-23,Student,Enrolled,91.4
ENR001054,KOI000332,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2025-02-10,Student,Withdrawn,
ENR001055,KOI000332,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-06-05,Student,Enrolled,
ENR001056,KOI000333,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-09-06,Student,Enrolled,86.9
ENR001057,KOI000333,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-06-07,Student,Enrolled,60.9
ENR001058,KOI000333,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2024-12-16,Student,Enrolled,
ENR001059,KOI000334,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-10-01,Student,Enrolled,68.7
ENR001060,KOI000334,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2025-01-07,Student,Enrolled,71.2
ENR001061,KOI000334,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-11-01,Student,Enrolled,94.0
ENR001062,KOI000334,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-08-07,Student,Enrolled,85.8
ENR001063,KOI000335,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-08-29,Student,Enrolled,89.4
ENR001064,KOI000335,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-11,Student,Enrolled,
ENR001065,KOI000335,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2024-12-16,Student,Completed,97.9
ENR001066,KOI000335,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-17,Student,Enrolled,84.3
ENR001067,KOI000336,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-04-18,Student,Enrolled,96.8
ENR001068,KOI000336,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-10-22,Student,Enrolled,
ENR001069,KOI000336,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-04-10,Student,Enrolled,81.6
ENR001070,KOI000336,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-04-28,Student,Completed,63.7
ENR001071,KOI000336,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-09-24,Student,Enrolled,97.0
ENR001072,KOI000337,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-02-04,Student,Completed,91.0
ENR001073,KOI000337,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-06,Student,Enrolled,75.3
ENR001074,KOI000337,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-06,Student,Enrolled,86.5
ENR001075,KOI000337,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-26,Student,Withdrawn,72.7
ENR001076,KOI000338,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-03-30,Student,Enrolled,89.6
ENR001077,KOI000338,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-05-08,Student,Enrolled,
ENR001078,KOI000338,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-02-10,Student,Enrolled,65.7
ENR001079,KOI000339,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-07-23,Student,Withdrawn,88.4
ENR001080,KOI000339,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-10-30,Student,Enrolled,84.3
ENR001081,KOI000339,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-04,Student,Enrolled,93.7
ENR001082,KOI000340,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-10-14,Student,Withdrawn,90.0
ENR001083,KOI000340,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-07,Student,Enrolled,
ENR001084,KOI000340,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-10-01,Student,Enrolled,
ENR001085,KOI000344,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2024-12-22,Student,Enrolled,82.4
ENR001086,KOI000344,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-04-12,Student,Enrolled,98.7
ENR001087,KOI000344,WEB201_Summer_2024/25,WEB201,Summer 2024/25,2025-01-10,Student,Enrolled,
ENR001088,KOI000344,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-10-31,Student,Enrolled,
ENR001089,KOI000345,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-05-25,Student,Enrolled,
ENR001090,KOI000345,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-01-31,Student,Withdrawn,
ENR001091,KOI000345,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-09-21,Student,Withdrawn,96.0
ENR001092,KOI000345,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-02-29,Student,Completed,74.7
ENR001093,KOI000345,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-02-14,Student,Enrolled,59.5
ENR001094,KOI000346,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-06-07,Student,Enrolled,60.3
ENR001095,KOI000346,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-19,Student,Enrolled,64.1
ENR001096,KOI000346,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-08-08,Student,Enrolled,70.4
ENR001097,KOI000346,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-03-09,Student,Enrolled,
ENR001098,KOI000348,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-08,Student,Withdrawn,72.9
ENR001099,KOI000348,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-04-18,Student,Enrolled,93.6
ENR001100,KOI000348,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-07-24,Student,Completed,85.7
ENR001101,KOI000348,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-13,Student,Completed,62.8
ENR001102,KOI000349,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-01-09,Student,Enrolled,67.7
ENR001103,KOI000349,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-04-15,Student,Withdrawn,98.4
ENR001104,KOI000349,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-06-07,Student,Withdrawn,90.5
ENR001105,KOI000350,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-08-08,Student,Completed,69.7
ENR001106,KOI000350,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-24,Student,Enrolled,
ENR001107,KOI000350,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-06-07,Student,Withdrawn,
ENR001108,KOI000351,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-07-15,Student,Completed,93.9
ENR001109,KOI000351,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-09-03,Student,Enrolled,
ENR001110,KOI000351,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-31,Student,Withdrawn,63.0
ENR001111,KOI000352,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-11,Student,Enrolled,96.3
ENR001112,KOI000352,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2024-12-27,Student,Enrolled,63.2
ENR001113,KOI000352,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-08-18,Student,Enrolled,71.8
ENR001114,KOI000352,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-24,Student,Enrolled,99.7
ENR001115,KOI000353,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-01-16,Student,Completed,
ENR001116,KOI000353,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-06-01,Student,Enrolled,
ENR001117,KOI000353,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-09-01,Student,Enrolled,
ENR001118,KOI000354,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-10-23,Student,Enrolled,96.4
ENR001119,KOI000354,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-04-03,Student,Enrolled,99.4
ENR001120,KOI000354,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-07,Student,Withdrawn,74.6
ENR001121,KOI000354,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-04-02,Student,Enrolled,
ENR001122,KOI000355,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-10-25,Student,Enrolled,91.1
ENR001123,KOI000355,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-03-09,Student,Withdrawn,79.3
ENR001124,KOI000355,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2025-01-09,Student,Withdrawn,50.2
ENR001125,KOI000356,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-28,Student,Completed,94.4
ENR001126,KOI000356,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-25,Student,Enrolled,
ENR001127,KOI000356,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-08-14,Student,Enrolled,79.5
ENR001128,KOI000356,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-09,Student,Enrolled,57.7
ENR001129,KOI000356,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-08-11,Student,Enrolled,85.4
ENR001130,KOI000358,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-02-07,Student,Enrolled,52.2
ENR001131,KOI000358,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-09-30,Student,Withdrawn,66.2
ENR001132,KOI000358,NET301_Summer_2024/25,NET301,Summer 2024/25,2025-01-31,Student,Withdrawn,
ENR001133,KOI000358,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-02-05,Student,Enrolled,64.1
ENR001134,KOI000359,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-30,Student,Withdrawn,69.9
ENR001135,KOI000359,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-08-17,Student,Enrolled,
ENR001136,KOI000359,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-01-21,Student,Completed,
ENR001137,KOI000360,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-11-02,Student,Completed,
ENR001138,KOI000360,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-04-25,Student,Enrolled,
ENR001139,KOI000360,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-10-02,Student,Completed,86.8
ENR001140,KOI000361,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-09-10,Student,Enrolled,75.6
ENR001141,KOI000361,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2024-12-17,Student,Completed,69.4
ENR001142,KOI000361,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2024-12-04,Student,Enrolled,71.2
ENR001143,KOI000361,DATA301_Semester_2_2024,DATA301,Semester 2 2024,2024-08-31,Student,Completed,80.7
ENR001144,KOI000362,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-10-04,Student,Withdrawn,73.2
ENR001145,KOI000362,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-03-22,Student,Enrolled,85.7
ENR001146,KOI000362,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-01-06,Student,Completed,82.4
ENR001147,KOI000362,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-10,Student,Enrolled,
ENR001148,KOI000363,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-02-10,Student,Enrolled,84.2
ENR001149,KOI000363,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-06-07,Student,Enrolled,76.2
ENR001150,KOI000363,BUS101_Semester_1_2024,BUS101,Semester 1 2024,2024-05-19,Student,Enrolled,77.5
ENR001151,KOI000363,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-08-25,Student,Enrolled,75.5
ENR001152,KOI000364,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-03-17,Student,Withdrawn,67.8
ENR001153,KOI000364,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-01,Student,Withdrawn,
ENR001154,KOI000364,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-14,Student,Withdrawn,
ENR001155,KOI000364,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-07-30,Student,Completed,
ENR001156,KOI000367,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-15,Student,Enrolled,85.2
ENR001157,KOI000367,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-07-22,Student,Enrolled,72.7
ENR001158,KOI000367,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-19,Student,Completed,63.3
ENR001159,KOI000368,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-09-28,Student,Withdrawn,
ENR001160,KOI000368,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-30,Student,Enrolled,50.9
ENR001161,KOI000368,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-02-01,Student,Completed,
ENR001162,KOI000369,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-08,Student,Completed,98.3
ENR001163,KOI000369,BUS101_Semester_1_2024,BUS101,Semester 1 2024,2024-03-27,Student,Withdrawn,65.1
ENR001164,KOI000369,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-05,Student,Withdrawn,83.7
ENR001165,KOI000370,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-09-25,Student,Enrolled,
ENR001166,KOI000370,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-09-09,Student,Enrolled,
ENR001167,KOI000370,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-03-05,Student,Enrolled,59.4
ENR001168,KOI000370,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-08-20,Student,Enrolled,
ENR001169,KOI000370,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-01-10,Student,Enrolled,71.8
ENR001170,KOI000372,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-02-16,Student,Completed,
ENR001171,KOI000372,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-08-28,Student,Completed,
ENR001172,KOI000372,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-05-07,Student,Enrolled,86.9
ENR001173,KOI000372,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-01-04,Student,Completed,73.6
ENR001174,KOI000372,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-10-28,Student,Completed,60.1
ENR001175,KOI000373,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-02-06,Student,Enrolled,85.7
ENR001176,KOI000373,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-08-20,Student,Completed,86.9
ENR001177,KOI000373,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-04-23,Student,Withdrawn,100.0
